DATAFLOW,LAST UPDATE,freq,itm_newa,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,DK,2020,51.14,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,DK,2021,48.47,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,DK,2022,47.31,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,DK,2023,42.48,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,DK,2024,41.47,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,DK,2025,41.06,e,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,1991,6989.34,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,1992,6657.96,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,1993,6348.72,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,1994,6131.50,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,1995,5910.95,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,1996,5815.11,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,1997,5732.73,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,1998,5659.57,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,1999,5472.48,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,2000,5352.40,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,2001,5855.92,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,2002,5692.11,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,2003,5598.51,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,2004,5503.90,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,2005,5363.55,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,2006,5300.48,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,2007,5257.49,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,2008,5139.65,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,2009,5000.65,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,2010,4977.61,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,2011,4887.49,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,2012,4836.93,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,2013,4746.14,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,2014,4672.16,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,2015,4792.95,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,2016,4808.26,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,2017,4788.44,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,2018,4777.65,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,2019,4726.68,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,2020,4556.06,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,2021,4602.31,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,2022,4543.43,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,2023,4485.58,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,2024,4463.33,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA,2025,4445.42,e,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,1991,6989.34,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,1992,6657.96,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,1993,6348.72,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,1994,6131.50,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,1995,5910.95,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,1996,5815.11,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,1997,5732.73,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,1998,5659.57,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,1999,5472.48,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,2000,5352.40,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,2001,5277.72,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,2002,5120.91,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,2003,4978.11,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,2004,4890.50,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,2005,4756.95,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,2006,4709.98,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,2007,4598.73,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,2008,4530.38,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,2009,4373.73,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,2010,4377.92,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,2011,4253.26,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,2012,4193.18,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,2013,4096.44,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,2014,3954.25,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,2015,3935.16,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,2016,3959.34,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,2017,3979.54,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,2018,4006.98,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,2019,3986.75,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,2020,3860.00,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,2021,3935.72,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,2022,3878.49,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,2023,3672.20,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,2024,3661.27,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA11,2025,3668.03,e,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,1991,7676.54,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,1992,7354.66,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,1993,7056.62,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,1994,6806.80,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,1995,6555.55,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,1996,6439.51,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,1997,6337.53,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,1998,6258.47,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,1999,6065.98,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,2000,5938.10,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,2001,5855.92,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,2002,5692.11,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,2003,5598.51,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,2004,5503.90,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,2005,5363.55,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,2006,5300.48,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,2007,5173.53,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,2008,5029.83,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,2009,4807.72,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,2010,4819.37,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,2011,4702.69,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,2012,4651.13,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,2013,4563.43,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,2014,4415.65,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,2015,4391.56,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,2016,4410.94,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,2017,4401.81,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,2018,4401.84,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,2019,4356.00,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,2020,4205.30,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,2021,4272.65,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,2022,4207.25,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,2023,3993.56,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,2024,3974.29,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA12,2025,3973.47,e,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA16,1999,6356.28,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA16,2000,6220.36,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA16,2001,6129.99,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA16,2002,5963.79,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA16,2003,5847.66,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA16,2004,5734.16,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA16,2005,5585.15,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA16,2006,5511.82,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA16,2007,5378.89,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA16,2008,5229.95,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA16,2009,5000.65,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA16,2010,4977.61,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA16,2011,4863.12,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA16,2012,4813.78,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA16,2013,4723.87,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA16,2014,4573.77,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA16,2015,4544.00,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA16,2016,4562.91,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA16,2017,4546.70,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA16,2018,4543.68,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA16,2019,4503.16,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA16,2020,4346.37,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA16,2021,4407.31,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA16,2022,4343.53,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA16,2023,4125.34,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA16,2024,4106.12,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA16,2025,4101.26,e,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA19,1999,6822.33,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA19,2000,6620.28,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA19,2001,6504.42,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA19,2002,6343.71,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA19,2003,6214.10,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA19,2004,6077.33,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA19,2005,5934.77,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA19,2006,5837.77,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA19,2007,5677.17,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA19,2008,5511.21,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA19,2009,5269.92,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA19,2010,5232.25,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA19,2011,5118.38,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA19,2012,5066.62,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA19,2013,4973.81,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA19,2014,4822.06,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA19,2015,4792.95,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA19,2016,4808.26,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA19,2017,4788.44,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA19,2018,4777.65,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA19,2019,4726.68,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA19,2020,4556.06,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA19,2021,4602.31,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA19,2022,4543.43,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA19,2023,4313.29,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA19,2024,4291.15,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA19,2025,4271.48,e,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA20,2005,6162.77,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA20,2006,6059.77,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA20,2007,5886.17,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA20,2008,5716.21,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA20,2009,5472.92,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA20,2010,5434.25,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA20,2011,5317.38,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA20,2012,5268.62,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA20,2013,5164.81,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA20,2014,5010.06,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA20,2015,4974.95,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA20,2016,4982.26,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA20,2017,4962.44,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA20,2018,4952.43,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA20,2019,4903.06,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA20,2020,4728.34,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA20,2021,4773.59,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA20,2022,4716.75,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA20,2023,4485.58,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA20,2024,4463.33,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA20,2025,4445.42,e,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA21,2005,6789.17,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA21,2006,6623.27,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA21,2007,6380.57,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA21,2008,6181.31,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA21,2009,5908.72,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA21,2010,5840.75,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA21,2011,5693.18,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA21,2012,5616.02,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA21,2013,5486.01,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA21,2014,5306.46,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA21,2015,5249.25,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA21,2016,5236.16,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA21,2017,5198.34,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA21,2018,5170.33,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA21,2019,5102.96,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA21,2020,4910.24,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA21,2021,4948.69,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA21,2022,4885.95,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA21,2023,4646.98,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA21,2024,4620.13,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EA21,2025,4598.12,e,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,1995,70.44,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,1996,68.12,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,1997,67.61,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,1998,67.17,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,1999,65.65,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,2000,64.62,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,2001,58.43,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,2002,56.22,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,2003,38.84,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,2004,38.26,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,2005,37.82,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,2006,37.37,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,2007,32.92,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,2008,31.21,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,2009,29.27,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,2010,25.36,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,2011,24.37,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,2012,23.15,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,2013,22.27,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,2014,21.97,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,2015,20.28,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,2016,20.30,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,2017,20.33,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,2018,20.09,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,2019,18.89,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,2020,17.28,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,2021,16.85,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,2022,17.19,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,2023,16.55,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,2024,16.37,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EE,2025,16.01,e,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,1989,805.20,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,1990,746.10,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,1991,687.20,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,1992,696.70,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,1993,707.90,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,1994,675.30,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,1995,644.60,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,1996,624.40,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,1997,604.80,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,1998,598.90,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,1999,593.50,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,2000,585.70,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,2001,578.20,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,2002,571.20,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,2003,620.40,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,2004,613.40,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,2005,606.60,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,2006,590.50,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,2007,574.80,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,2008,499.45,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,2009,433.99,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,2010,441.45,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,2011,449.43,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,2012,457.95,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,2013,466.99,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,2014,461.40,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,2015,456.40,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,2016,451.60,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,2017,422.27,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,2018,394.86,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,2019,369.24,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,2020,345.30,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,2021,336.93,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,2022,328.76,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,2023,321.36,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,2024,313.02,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,EL,2025,305.44,e,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,ES,1973,2975.62,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,ES,1974,2877.42,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,ES,1975,2673.12,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,ES,1976,2464.62,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,ES,1977,2297.03,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,ES,1978,2225.82,,
ESTAT:AACT_ALI01(1.0),11/02/26 23:00:00,A,40000,ES,1979,2081.14,,
